,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1157,2014-08-26,520.9013281999275,447.68571238626083,588.7849395057907,520.9013281999275,520.9013281999275,-2.069411618673965,-2.069411618673965,-2.069411618673965,-0.9519806958243211,-0.9519806958243211,-0.9519806958243211,-1.1174309228496437,-1.1174309228496437,-1.1174309228496437,0.0,0.0,0.0,518.8319165812536
1158,2014-08-27,521.5296355091475,448.3009891807404,596.5738092489881,521.5296355091475,521.5296355091475,-1.2145700536286546,-1.2145700536286546,-1.2145700536286546,-0.04832780206260721,-0.04832780206260721,-0.04832780206260721,-1.1662422515660475,-1.1662422515660475,-1.1662422515660475,0.0,0.0,0.0,520.3150654555188
1159,2014-08-28,522.1579428183679,451.2608489315218,596.1127468307487,522.1579428183679,522.1579428183679,-2.377823051928847,-2.377823051928847,-2.377823051928847,-1.2585772590077184,-1.2585772590077184,-1.2585772590077184,-1.1192457929211286,-1.1192457929211286,-1.1192457929211286,0.0,0.0,0.0,519.780119766439
1160,2014-09-01,524.6711720552491,446.62420959015174,607.6901613248557,524.6711720552491,524.6711720552491,-0.17868716636111867,-0.17868716636111867,-0.17868716636111867,-0.18985557186768576,-0.18985557186768576,-0.18985557186768576,0.011168405506567091,0.011168405506567091,0.011168405506567091,0.0,0.0,0.0,524.492484888888
1161,2014-09-04,526.5560939829098,453.78883606036356,601.679707292655,526.5560939829098,526.5560939829098,0.41084049480731494,0.41084049480731494,0.41084049480731494,-1.258577258992275,-1.258577258992275,-1.258577258992275,1.6694177537995902,1.6694177537995902,1.6694177537995902,0.0,0.0,0.0,526.9669344777171
1162,2014-09-05,527.1844012921302,451.44643350736976,598.9800982214633,527.1844012921302,527.1844012921302,3.7059957589753605,3.7059957589753605,3.7059957589753605,1.3886639478561775,1.3886639478561775,1.3886639478561775,2.3173318111191827,2.3173318111191827,2.3173318111191827,0.0,0.0,0.0,530.8903970511057
1163,2014-09-06,527.8127086013504,454.62128664031866,606.7036995955766,527.8127086013504,527.8127086013504,-1.514550985356917,-1.514550985356917,-1.514550985356917,-4.503389420164231,-4.503389420164231,-4.503389420164231,2.9888384348073136,2.9888384348073136,2.9888384348073136,0.0,0.0,0.0,526.2981576159935
1164,2014-09-07,528.4410159105706,466.2292201356191,610.5909683462459,528.4410159105706,528.4410159105706,9.232005252447314,9.232005252447314,9.232005252447314,5.563466801086768,5.563466801086768,5.563466801086768,3.668538451360547,3.668538451360547,3.668538451360547,0.0,0.0,0.0,537.6730211630179
1165,2014-09-09,529.6976305290112,456.86253140279075,606.9448930129018,529.6976305290112,529.6976305290112,4.039148045529707,4.039148045529707,4.039148045529707,-0.9519806958338679,-0.9519806958338679,-0.9519806958338679,4.991128741363575,4.991128741363575,4.991128741363575,0.0,0.0,0.0,533.736778574541
1166,2014-09-10,530.3259378382314,458.69080794237135,611.0899731901329,530.3259378382314,530.3259378382314,5.556435482947262,5.556435482947262,5.556435482947262,-0.04832780207679181,-0.04832780207679181,-0.04832780207679181,5.604763285024055,5.604763285024055,5.604763285024055,0.0,0.0,0.0,535.8823733211786
1167,2014-09-12,531.582552456672,468.5263924016933,612.6991364198076,531.582552456672,531.582552456672,8.060946640750142,8.060946640750142,8.060946640750142,1.3886639478568463,1.3886639478568463,1.3886639478568463,6.672282692893295,6.672282692893295,6.672282692893295,0.0,0.0,0.0,539.6434990974221
1168,2014-09-15,533.4674743843327,464.2968468714285,611.9286640966212,533.4674743843327,533.4674743843327,7.544978031779577,7.544978031779577,7.544978031779577,-0.18985557187571575,-0.18985557187571575,-0.18985557187571575,7.734833603655293,7.734833603655293,7.734833603655293,0.0,0.0,0.0,541.0124524161123
1169,2014-09-16,534.0957906901293,469.8338759813805,613.3594528852564,534.0957906901293,534.0957906901293,6.9720998941117545,6.9720998941117545,6.9720998941117545,-0.951980695840461,-0.951980695840461,-0.951980695840461,7.924080589952216,7.924080589952216,7.924080589952216,0.0,0.0,0.0,541.0678905842411
1170,2014-09-17,534.7241069959258,471.9380376794177,610.9765044891361,534.7241069959258,534.7241069959258,7.980987143643259,7.980987143643259,7.980987143643259,-0.04832780209272479,-0.04832780209272479,-0.04832780209272479,8.029314945735983,8.029314945735983,8.029314945735983,0.0,0.0,0.0,542.705094139569
1171,2014-09-18,535.3524233017223,465.4216919169735,623.9818297656285,535.3524233017223,535.3524233017223,6.79489056364453,6.79489056364453,6.79489056364453,-1.258577259001917,-1.258577259001917,-1.258577259001917,8.053467822646448,8.053467822646448,8.053467822646448,0.0,0.0,0.0,542.1473138653669
1172,2014-09-19,535.9807396075189,468.2450352075542,623.9701240833797,535.9807396075189,535.9807396075189,9.390599414970922,9.390599414970922,9.390599414970922,1.3886639478575156,1.3886639478575156,1.3886639478575156,8.001935467113405,8.001935467113405,8.001935467113405,0.0,0.0,0.0,545.3713390224898
1173,2014-09-22,537.865688524908,471.45869978750324,617.0517063098475,537.865688524908,537.865688524908,7.290155597923258,7.290155597923258,7.290155597923258,-0.18985557184828283,-0.18985557184828283,-0.18985557184828283,7.480011169771541,7.480011169771541,7.480011169771541,0.0,0.0,0.0,545.1558441228312
1174,2014-09-23,538.4940048307045,471.3750818682607,619.0244657084795,538.4940048307045,538.4940048307045,6.2694982911545845,6.2694982911545845,6.2694982911545845,-0.9519806958470537,-0.9519806958470537,-0.9519806958470537,7.221478987001638,7.221478987001638,7.221478987001638,0.0,0.0,0.0,544.7635031218591
1175,2014-09-24,539.1223211365011,475.4297790034743,622.7868277417252,539.1223211365011,539.1223211365011,6.894520852658241,6.894520852658241,6.894520852658241,-0.04832780206216826,-0.04832780206216826,-0.04832780206216826,6.942848654720409,6.942848654720409,6.942848654720409,0.0,0.0,0.0,546.0168419891594
1176,2014-09-25,539.7506374422976,471.4475420992055,619.9758432754713,539.7506374422976,539.7506374422976,5.399938134354566,5.399938134354566,5.399938134354566,-1.2585772590067386,-1.2585772590067386,-1.2585772590067386,6.658515393361306,6.658515393361306,6.658515393361306,0.0,0.0,0.0,545.1505755766522
1177,2014-09-26,540.3789537480941,475.34124161459005,627.9418638486596,540.3789537480941,540.3789537480941,7.771646356861135,7.771646356861135,7.771646356861135,1.3886639478524232,1.3886639478524232,1.3886639478524232,6.3829824090087115,6.3829824090087115,6.3829824090087115,0.0,0.0,0.0,548.1506001049552
1178,2014-09-29,542.2639026654836,471.4020598411991,620.2485124495363,542.2639026654836,542.2639026654836,5.556579020583169,5.556579020583169,5.556579020583169,-0.18985557186526278,-0.18985557186526278,-0.18985557186526278,5.746434592448432,5.746434592448432,5.746434592448432,0.0,0.0,0.0,547.8204816860667
1179,2014-09-30,542.8922189712798,475.1888992643123,621.1800184039294,542.8922189712798,542.8922189712798,4.685794067377814,4.685794067377814,4.685794067377814,-0.9519806958536466,-0.9519806958536466,-0.9519806958536466,5.6377747632314605,5.6377747632314605,5.6377747632314605,0.0,0.0,0.0,547.5780130386577
1180,2014-10-01,543.5205352770763,471.9803615299381,622.1923936432925,543.5205352770763,543.5205352770763,5.548504478738411,5.548504478738411,5.548504478738411,-0.048327802083664856,-0.048327802083664856,-0.048327802083664856,5.596832280822076,5.596832280822076,5.596832280822076,0.0,0.0,0.0,549.0690397558147
1181,2014-10-02,544.1488515828729,473.20260033425734,622.1971139678036,544.1488515828729,544.1488515828729,4.371450967559404,4.371450967559404,4.371450967559404,-1.2585772589912951,-1.2585772589912951,-1.2585772589912951,5.630028226550699,5.630028226550699,5.630028226550699,0.0,0.0,0.0,548.5203025504323
1182,2014-10-03,544.7771678886692,479.6359385284691,624.0062577389051,544.7771678886692,544.7771678886692,7.130006403686133,7.130006403686133,7.130006403686133,1.3886639478530924,1.3886639478530924,1.3886639478530924,5.741342455833041,5.741342455833041,5.741342455833041,0.0,0.0,0.0,551.9071742923553
1183,2014-10-04,545.4054841944658,468.5391634942171,622.8479941408046,545.4054841944658,545.4054841944658,1.428772981971363,1.428772981971363,1.428772981971363,-4.503389420161461,-4.503389420161461,-4.503389420161461,5.932162402132823,5.932162402132823,5.932162402132823,0.0,0.0,0.0,546.8342571764372
1184,2014-10-06,546.6621168060587,480.50094088781645,633.6605822753922,546.6621168060587,546.6621168060587,6.354671246270712,6.354671246270712,6.354671246270712,-0.1898555718378288,-0.1898555718378288,-0.1898555718378288,6.544526818108541,6.544526818108541,6.544526818108541,0.0,0.0,0.0,553.0167880523295
1185,2014-10-07,547.2904331118554,481.89612977047597,627.8030371892436,547.2904331118554,547.2904331118554,6.003603477844442,6.003603477844442,6.003603477844442,-0.9519806958334439,-0.9519806958334439,-0.9519806958334439,6.955584173677885,6.955584173677885,6.955584173677885,0.0,0.0,0.0,553.2940365896998
1186,2014-10-09,548.5470657234482,485.71266598210485,627.958088088804,548.5470657234482,548.5470657234482,6.684226498526544,6.684226498526544,6.684226498526544,-1.2585772590133089,-1.2585772590133089,-1.2585772590133089,7.942803757539854,7.942803757539854,7.942803757539854,0.0,0.0,0.0,555.2312922219747
1187,2014-10-10,549.1753820292445,487.8647576573439,634.4700613495312,549.1753820292445,549.1753820292445,9.88333688094971,9.88333688094971,9.88333688094971,1.3886639478432583,1.3886639478432583,1.3886639478432583,8.494672933106452,8.494672933106452,8.494672933106452,0.0,0.0,0.0,559.0587189101942
1188,2014-10-11,549.803698335041,483.0436721276015,626.990354878459,549.803698335041,549.803698335041,4.562938054620313,4.562938054620313,4.562938054620313,-4.503389420159139,-4.503389420159139,-4.503389420159139,9.066327474779452,9.066327474779452,9.066327474779452,0.0,0.0,0.0,554.3666363896613
1189,2014-10-12,550.4320146408376,486.0224170029283,640.513184615684,550.4320146408376,550.4320146408376,15.205363629960232,15.205363629960232,15.205363629960232,5.56346680109454,5.56346680109454,5.56346680109454,9.641896828865692,9.641896828865692,9.641896828865692,0.0,0.0,0.0,565.6373782707979
1190,2014-10-13,551.060330946634,486.7636464352012,636.9441540814959,551.060330946634,551.060330946634,10.014896264881216,10.014896264881216,10.014896264881216,-0.1898555718548092,-0.1898555718548092,-0.1898555718548092,10.204751836736026,10.204751836736026,10.204751836736026,0.0,0.0,0.0,561.0752272115153
1191,2014-10-14,551.6886472524305,487.5810562932569,633.6807280853064,551.6886472524305,551.6886472524305,9.785974194420504,9.785974194420504,9.785974194420504,-0.9519806958400364,-0.9519806958400364,-0.9519806958400364,10.73795489026054,10.73795489026054,10.73795489026054,0.0,0.0,0.0,561.4746214468511
1192,2014-10-16,552.9452798640234,493.14424433657973,635.7129062507644,552.9452798640234,552.9452798640234,10.390295967126848,10.390295967126848,10.390295967126848,-1.2585772590181301,-1.2585772590181301,-1.2585772590181301,11.648873226144977,11.648873226144977,11.648873226144977,0.0,0.0,0.0,563.3355758311502
1193,2014-10-17,553.57359616982,489.48842698085633,636.9483735966368,553.57359616982,553.57359616982,13.383954037034446,13.383954037034446,13.383954037034446,1.3886639478591716,1.3886639478591716,1.3886639478591716,11.995290089175274,11.995290089175274,11.995290089175274,0.0,0.0,0.0,566.9575502068544
1194,2014-10-20,555.4585450872094,490.8382447918496,640.8997989912267,555.4585450872094,555.4585450872094,12.251241917802457,12.251241917802457,12.251241917802457,-0.1898555718533058,-0.1898555718533058,-0.1898555718533058,12.441097489655762,12.441097489655762,12.441097489655762,0.0,0.0,0.0,567.7097870050118
1195,2014-10-21,556.0868613930058,491.108527829977,639.6073808834461,556.0868613930058,556.0868613930058,11.408011111469682,11.408011111469682,11.408011111469682,-0.9519806958234722,-0.9519806958234722,-0.9519806958234722,12.359991807293154,12.359991807293154,12.359991807293154,0.0,0.0,0.0,567.4948725044756
1196,2014-10-22,556.7151776988023,495.283232596368,645.5019488141188,556.7151776988023,556.7151776988023,12.105905355435304,12.105905355435304,12.105905355435304,-0.04832780206172941,-0.04832780206172941,-0.04832780206172941,12.154233157497034,12.154233157497034,12.154233157497034,0.0,0.0,0.0,568.8210830542376
1197,2014-10-23,557.3434940045987,493.97135425936114,639.511201425255,557.3434940045987,557.3434940045987,10.563421723996722,10.563421723996722,10.563421723996722,-1.2585772590214157,-1.2585772590214157,-1.2585772590214157,11.821998983018137,11.821998983018137,11.821998983018137,0.0,0.0,0.0,567.9069157285954
1198,2014-10-27,559.8567592277846,494.9594423554244,645.0371860605209,559.8567592277846,559.8567592277846,9.099524242093471,9.099524242093471,9.099524242093471,-0.1898555718518028,-0.1898555718518028,-0.1898555718518028,9.289379813945272,9.289379813945272,9.289379813945272,0.0,0.0,0.0,568.956283469878
1199,2014-10-28,560.4850755335809,492.2282425775221,643.420556737479,560.4850755335809,560.4850755335809,7.441643236779902,7.441643236779902,7.441643236779902,-0.951980695849584,-0.951980695849584,-0.951980695849584,8.393623932629486,8.393623932629486,8.393623932629486,0.0,0.0,0.0,567.9267187703608
1200,2014-10-29,561.1133918393774,493.0667181878441,643.3640469837295,561.1133918393774,561.1133918393774,7.3679356318398,7.3679356318398,7.3679356318398,-0.0483278020832258,-0.0483278020832258,-0.0483278020832258,7.416263433923025,7.416263433923025,7.416263433923025,0.0,0.0,0.0,568.4813274712172
1201,2014-10-30,561.741708145174,495.10354590219566,642.6006349457484,561.741708145174,561.741708145174,5.113683113470266,5.113683113470266,5.113683113470266,-1.258577259007508,-1.258577259007508,-1.258577259007508,6.372260372477774,6.372260372477774,6.372260372477774,0.0,0.0,0.0,566.8553912586443
1202,2014-10-31,562.3700244509705,490.8872712396207,644.502833337601,562.3700244509705,562.3700244509705,6.666515831875585,6.666515831875585,6.666515831875585,1.3886639478500067,1.3886639478500067,1.3886639478500067,5.277851884025578,5.277851884025578,5.277851884025578,0.0,0.0,0.0,569.0365402828461
1203,2014-11-02,563.6266570625636,493.1176466180111,644.7304861413897,563.6266570625636,563.6266570625636,8.570119989097165,8.570119989097165,8.570119989097165,5.563466801082798,5.563466801082798,5.563466801082798,3.006653188014366,3.006653188014366,3.006653188014366,0.0,0.0,0.0,572.1967770516608
1204,2014-11-03,564.2549733683599,495.8747733232078,640.9280685441272,564.2549733683599,564.2549733683599,1.675075835567809,1.675075835567809,1.675075835567809,-0.1898555718428522,-0.1898555718428522,-0.1898555718428522,1.864931407410661,1.864931407410661,1.864931407410661,0.0,0.0,0.0,565.9300492039276
